t,x
6.303151575787894219e-06,-5.695361024412166225e-15
6.313156578289144650e-06,-2.669333356368190135e-14
6.323161580790395928e-06,-5.096365965914159821e-14
6.333166583291646358e-06,-7.624673627886406949e-14
6.343171585792896789e-06,-9.940617175527549067e-14
6.353176588294147220e-06,-1.165777291681550473e-13
6.363181590795398498e-06,-1.234672627764243464e-13
6.373186593296648929e-06,-1.158040388776772918e-13
6.383191595797899359e-06,-8.993618848619789517e-14
6.393196598299149790e-06,-4.353101014875924928e-14
6.403201600800401068e-06,2.368358312899522471e-14
6.413206603301651499e-06,1.092260454524750061e-13
6.423211605802901930e-06,2.073276895832596375e-13
6.433216608304152360e-06,3.086825469734529807e-13
6.443221610805402791e-06,4.006039903799808741e-13
6.453226613306654069e-06,4.676937556460920620e-13
6.463231615807904500e-06,4.930910666676824489e-13
6.473236618309154931e-06,4.603105125717326519e-13
6.483241620810405361e-06,3.555988622845827805e-13
6.493246623311656639e-06,1.706480763905195483e-13
6.503251625812907070e-06,-9.459713713443547931e-14
6.513256628314157501e-06,-4.293918937311960639e-13
6.523261630815407932e-06,-8.103309540146985702e-13
6.533266633316658362e-06,-1.200638570807136592e-12
6.543271635817909640e-06,-1.551053957137746350e-12
6.553276638319160071e-06,-1.802674451879823252e-12
6.563281640820410502e-06,-1.891960230308418734e-12
6.573286643321660933e-06,-1.757870931303413929e-12
6.583291645822912210e-06,-1.350805546558468242e-12
6.593296648324162641e-06,-6.426739458777881145e-13
6.603301650825413072e-06,3.629244707029910334e-13
6.613306653326663503e-06,1.621756897511998415e-12
6.623311655827914781e-06,3.042818009041162663e-12
6.633316658329165211e-06,4.486647081117015573e-12
6.643321660830415642e-06,5.769633876587602882e-12
6.653326663331666073e-06,6.675484439457313179e-12
6.663331665832916504e-06,6.974393136073141237e-12
6.673336668334167782e-06,6.449588025116300319e-12
6.683341670835418212e-06,4.929829193873752709e-12
6.693346673336668643e-06,2.325231932774172653e-12
6.703351675837919074e-06,-1.337412188626965431e-12
6.713356678339170352e-06,-5.884668374965903111e-12
6.723361680840420783e-06,-1.097736142925885894e-11
6.733366683341671213e-06,-1.610797446495564057e-11
6.743371685842921644e-06,-2.061955643716827008e-11
6.753376688344172922e-06,-2.374969427711864946e-11
6.763381690845423353e-06,-2.470076455607808079e-11
6.773386693346673784e-06,-2.273452357771350137e-11
6.783391695847924214e-06,-1.728532106885831352e-11
6.793396698349174645e-06,-8.082166370052686485e-12
6.803401700850425923e-06,4.733997475761052187e-12
6.813406703351676354e-06,2.051457890700817363e-11
6.823411705852926785e-06,3.804769872664301577e-11
6.833416708354177215e-06,5.556091164391497621e-11
6.843421710855428493e-06,7.079785462919796294e-11
6.853426713356678924e-06,8.117887156947780353e-11
6.863431715857929355e-06,8.404732910010301890e-11
6.873436718359179786e-06,7.699253666119440275e-11
6.883441720860431063e-06,5.822768812531011961e-11
6.893446723361681494e-06,2.698825736818827918e-11
6.903451725862931925e-06,-1.609560526666856095e-11
6.913456728364182356e-06,-6.870805247767042544e-11
6.923461730865432787e-06,-1.266972760488881486e-10
6.933466733366684064e-06,-1.841226443676645740e-10
6.943471735867934495e-06,-2.335450100976814345e-10
6.953476738369184926e-06,-2.665862511493790939e-10
6.963481740870435357e-06,-2.747558730823971462e-10
6.973486743371686635e-06,-2.505072397100219674e-10
6.983491745872937065e-06,-1.884465269060925352e-10
6.993496748374187496e-06,-8.657790399402601595e-11
7.003501750875437927e-06,5.256611153691179112e-11
7.013506753376689205e-06,2.210839085676405539e-10
7.023511755877939636e-06,4.053354825304181252e-10
7.033516758379190066e-06,5.862116657406316282e-10
7.043521760880440497e-06,7.401688511276928315e-10
7.053526763381690928e-06,8.410895461508230691e-10
7.063531765882942206e-06,8.629380073278813807e-10
7.073536768384192637e-06,7.830704059518449102e-10
7.083541770885443067e-06,5.859400699119865835e-10
7.093546773386693498e-06,2.668234951551661814e-10
7.103551775887944776e-06,-1.649021160519851744e-10
7.113556778389195207e-06,-6.834569069652768085e-10
7.123561780890445638e-06,-1.245863429117950072e-09
7.133566783391696068e-06,-1.793127309764741563e-09
7.143571785892947346e-06,-2.253724023135233795e-09
7.153576788394197777e-06,-2.549508550854525313e-09
7.163581790895448208e-06,-2.603884724994109403e-09
7.173586793396698639e-06,-2.351744905900804878e-09
7.183591795897949069e-06,-1.750349220244455961e-09
7.193596798399200347e-06,-7.899970084100579257e-10
7.203601800900450778e-06,4.969022022113833972e-10
7.213606803401701209e-06,2.029876852478951370e-09
7.223611805902951640e-06,3.679041870091505202e-09
7.233616808404202917e-06,5.269594667422530562e-09
7.243621810905453348e-06,6.592959102886594887e-09
7.253626813406703779e-06,7.424726495701616314e-09
7.263631815907954210e-06,7.548722351011681893e-09
7.273636818409205488e-06,6.785603482701111152e-09
7.283641820910455918e-06,5.023456362599612211e-09
7.293646823411706349e-06,2.247039940953771371e-09
7.303651825912956780e-06,-1.438276245672249315e-09
7.313656828414207211e-06,-5.792057174975754802e-09
7.323661830915458489e-06,-1.043776486071354325e-08
7.333666833416708919e-06,-1.487827963918474080e-08
7.343671835917959350e-06,-1.852975804652970697e-08
7.353676838419209781e-06,-2.077371631939472035e-08
7.363681840920461059e-06,-2.102493634495389723e-08
7.373686843421711490e-06,-1.881029487522859828e-08
7.383691845922961920e-06,-1.385118595204544888e-08
7.393696848424212351e-06,-6.140159966247750845e-09
7.403701850925463629e-06,3.998919552629847817e-09
7.413706853426714060e-06,1.587817656246718761e-08
7.423711855927964491e-06,2.845042650717206151e-08
7.433716858429214921e-06,4.035874434787886209e-08
7.443721860930465352e-06,5.003441599274092449e-08
7.453726863431716630e-06,5.584157796542962991e-08
7.463731865932967061e-06,5.626074323580891427e-08
7.473736868434217492e-06,5.009698430485227637e-08
7.483741870935467922e-06,3.669252997442304488e-08
7.493746873436719200e-06,1.611876258925794541e-08
7.503751875937969631e-06,-1.068007219544598711e-08
7.513756878439220062e-06,-4.181894703896710067e-08
7.523761880940470493e-06,-7.450382257865318452e-08
7.533766883441721770e-06,-1.051797174716596677e-07
7.543771885942972201e-06,-1.298008815252636368e-07
7.553776888444222632e-06,-1.442151598840886459e-07
7.563781890945473063e-06,-1.446391219321862724e-07
7.573786893446723494e-06,-1.281847649033313067e-07
7.583791895947974771e-06,-9.338447958281127784e-08
7.593796898449225202e-06,-4.065054677293285601e-08
7.603801900950475633e-06,2.739926874198205048e-08
7.613806903451726064e-06,1.058157420645041032e-07
7.623811905952977342e-06,1.874462860117748448e-07
7.633816908454226925e-06,2.633514910418973146e-07
7.643821910955478203e-06,3.235163022108983994e-07
7.653826913456729481e-06,3.578276510470049529e-07
7.663831915957979065e-06,3.572527843216441786e-07
7.673836918459230343e-06,3.151157289478473315e-07
7.683841920960479926e-06,2.283379354402999736e-07
7.693846923461731204e-06,9.848799902920155140e-08
7.703851925962982482e-06,-6.752102665354211540e-08
7.713856928464232066e-06,-2.572362877730095437e-07
7.723861930965483344e-06,-4.530891285105027365e-07
7.733866933466734621e-06,-6.335034632232407382e-07
7.743871935967984205e-06,-7.746837029548664168e-07
7.753876938469235483e-06,-8.529952777492301241e-07
7.763881940970485067e-06,-8.477640576940652707e-07
7.773886943471736345e-06,-7.442392808099958837e-07
7.783891945972987622e-06,-5.363987208033320570e-07
7.793896948474237206e-06,-2.292355690020880160e-07
7.803901950975488484e-06,1.598366335732686389e-07
7.813906953476738068e-06,6.007848734405539113e-07
7.823911955977989346e-06,1.052201627444445742e-06
7.833916958479240623e-06,1.464103024712490709e-06
7.843921960980490207e-06,1.782224428478504531e-06
7.853926963481741485e-06,1.953570566846048673e-06
7.863931965982992763e-06,1.932786609287068749e-06
7.873936968484242347e-06,1.688744415299872421e-06
7.883941970985493624e-06,1.210608357036455062e-06
7.893946973486743208e-06,5.125803962557436074e-07
7.903951975987994486e-06,-3.634567168985903593e-07
7.913956978489245764e-06,-1.348064245595072471e-06
7.923961980990495348e-06,-2.347593129907270689e-06
7.933966983491746625e-06,-3.250900799669114643e-06
7.943971985992996209e-06,-3.939218652224696472e-06
7.953976988494247487e-06,-4.298543506869674630e-06
7.963981990995498765e-06,-4.233527103326421886e-06
7.973986993496748349e-06,-3.681493925168955667e-06
7.983991995997999626e-06,-2.624979078211834875e-06
7.993996998499250904e-06,-1.101089932016744610e-06
8.004002001000500488e-06,7.939075990873031223e-07
8.014007003501751766e-06,2.906076722039628497e-06
8.024012006003001350e-06,5.032169158314992076e-06
8.034017008504252627e-06,6.934980340651160741e-06
8.044022011005503905e-06,8.365030080224635905e-06
8.054027013506753489e-06,9.087057923106738578e-06
8.064032016008004767e-06,8.909027661175534054e-06
8.074037018509254351e-06,7.710686916330456461e-06
8.084042021010505628e-06,5.468324058162618086e-06
8.094047023511756906e-06,2.272290779327536147e-06
8.104052026013006490e-06,-1.665826750843287842e-06
8.114057028514257768e-06,-6.018780231435578061e-06
8.124062031015509046e-06,-1.036325494065121161e-05
8.134067033516758629e-06,-1.421334150873486646e-05
8.144072036018009907e-06,-1.706611433498202594e-05
8.154077038519259491e-06,-1.845589080065308555e-05
8.164082041020510769e-06,-1.801224289159169989e-05
8.174087043521762047e-06,-1.551568177352658027e-05
8.184092046023011630e-06,-1.094432124479413655e-05
8.194097048524262908e-06,-4.504896599693192180e-06
8.204102051025512492e-06,3.357638869537865195e-06
8.214107053526763770e-06,1.197608472668889302e-05
8.224112056028015048e-06,2.050433500835217033e-05
8.234117058529264631e-06,2.798701562272000088e-05
8.244122061030515909e-06,3.345118598394985479e-05
8.254127063531767187e-06,3.601276548455817345e-05
8.264132066033016771e-06,3.498765251398993210e-05
8.274137068534268049e-06,2.999559386958996872e-05
8.284142071035517632e-06,2.104406265734973418e-05
8.294147073536768910e-06,8.579955442908526644e-06
8.304152076038020188e-06,-6.501057680562265668e-06
8.314157078539269772e-06,-2.289424027577744897e-05
8.324162081040521050e-06,-3.897658272284877559e-05
8.334167083541770633e-06,-5.294518059658413040e-05
8.344172086043021911e-06,-6.299384460943001428e-05
8.354177088544273189e-06,-6.751304232166361837e-05
8.364182091045522773e-06,-6.529370835953805905e-05
8.374187093546774051e-06,-5.571252818065272269e-05
8.384192096048025328e-06,-3.887554390113498297e-05
8.394197098549274912e-06,-1.569871072130775202e-05
8.404202101050526190e-06,1.209153634627653985e-05
8.414207103551775774e-06,4.204773961372853749e-05
8.424212106053027052e-06,7.118203533048756966e-05
8.434217108554278329e-06,9.622894509424530988e-05
8.444222111055527913e-06,1.139710202870451120e-04
8.454227113556779191e-06,1.215986153176035341e-04
8.464232116058028775e-06,1.170677803853745761e-04
8.474237118559280053e-06,9.941617815379866414e-05
8.484242121060531330e-06,6.899688450721676574e-05
8.494247123561780914e-06,2.759441177837482285e-05
8.504252126063032192e-06,-2.160368693036019924e-05
8.514257128564283470e-06,-7.419320820228914872e-05
8.524262131065533054e-06,-1.248951640604495004e-04
8.534267133566784331e-06,-1.680329551069898147e-04
8.544272136068033915e-06,-1.981073025635794889e-04
8.554277138569285193e-06,-2.104162731607666292e-04
8.564282141070536471e-06,-2.016568365000332851e-04
8.574287143571786055e-06,-1.704394205698517436e-04
8.584292146073037332e-06,-1.176490885656171861e-04
8.594297148574286916e-06,-4.659678258872236741e-05
8.604302151075538194e-06,3.707871095510694684e-05
8.614307153576789472e-06,1.257739685282111399e-04
8.624312156078039056e-06,2.105374847615704918e-04
8.634317158579290333e-06,2.818984300559452725e-04
8.644322161080541611e-06,3.308386659114621138e-04
8.654327163581791195e-06,3.498160749722611733e-04
8.664332166083042473e-06,3.337321376532254567e-04
8.674337168584292057e-06,2.807319337099592233e-04
8.684342171085543334e-06,1.927319468925736494e-04
8.694347173586794612e-06,7.559059739843634244e-05
8.704352176088044196e-06,-6.113263740929094085e-05
8.714357178589295474e-06,-2.048436622912431322e-04
8.724362181090545058e-06,-3.409744451519980185e-04
8.734367183591796335e-06,-4.543602223164163682e-04
8.744372186093047613e-06,-5.308132627881097286e-04
8.754377188594297197e-06,-5.587402324299196648e-04
8.764382191095548475e-06,-5.306310060158982243e-04
8.774387193596799753e-06,-4.442448087601007169e-04
8.784392196098049336e-06,-3.033366437948067690e-04
8.794397198599300614e-06,-1.178029287515622238e-04
8.804402201100550198e-06,9.682215243598132047e-05
8.814407203601801476e-06,3.205232147155978616e-04
8.824412206103052754e-06,5.305457422154585779e-04
8.834417208604302337e-06,7.035863510861258517e-04
8.844422211105553615e-06,8.182330154448558138e-04
8.854427213606803199e-06,8.574126138993772928e-04
8.864432216108054477e-06,8.105815732956603986e-04
8.874437218609305755e-06,6.754009638386302642e-04
8.884442221110555338e-06,4.586718057253908257e-04
8.894447223611806616e-06,1.763681871821179393e-04
8.904452226113057894e-06,-1.473094898536067966e-04
8.914457228614307478e-06,-4.818386964147292734e-04
8.924462231115558756e-06,-7.931082072804539196e-04
8.934467233616808339e-06,-1.046752404781010328e-03
8.944472236118059617e-06,-1.211774927642864314e-03
8.954477238619310895e-06,-1.264094480011158103e-03
8.964482241120560479e-06,-1.189625703156247782e-03
8.974487243621811757e-06,-9.865287686390028944e-04
8.984492246123061340e-06,-6.663235814353436889e-04
8.994497248624312618e-06,-2.536644696741901270e-04
9.004502251125563896e-06,2.152991737517594942e-04
9.014507253626813480e-06,6.959036650860016748e-04
9.024512256128064758e-06,1.139070672351147470e-03
9.034517258629316035e-06,1.496166717951309243e-03
9.044522261130565619e-06,1.724156389614601558e-03
9.054527263631816897e-06,1.790519038149181261e-03
9.064532266133066481e-06,1.677387714169638810e-03
9.074537268634317759e-06,1.384415937782434341e-03
9.084542271135569036e-06,9.299814011825013622e-04
9.094547273636818620e-06,3.504883709949242710e-04
9.104552276138069898e-06,-3.022810052297924036e-04
9.114557278639319482e-06,-9.656102591775353287e-04
9.124562281140570760e-06,-1.571728467037888715e-03
9.134567283641822037e-06,-2.054591444804905291e-03
9.144572286143071621e-06,-2.356899587166538888e-03
9.154577288644322899e-06,-2.436621615869257428e-03
9.164582291145574177e-06,-2.272302158328427541e-03
9.174587293646823761e-06,-1.866517978708416656e-03
9.184592296148075038e-06,-1.247008044685350226e-03
9.194597298649324622e-06,-4.652233520546596906e-04
9.204602301150575900e-06,4.076968739342294893e-04
9.214607303651827178e-06,1.287241263872318693e-03
9.224612306153076762e-06,2.083593519584688546e-03
9.234617308654328039e-06,2.710693577129863995e-03
9.244622311155577623e-06,3.095389008821738085e-03
9.254627313656828901e-06,3.185715458349808182e-03
9.264632316158080179e-06,2.957387321240185184e-03
9.274637318659329763e-06,2.417722818860207692e-03
9.284642321160581040e-06,1.606460790907461361e-03
9.294647323661832318e-06,5.932293647452833692e-04
9.304652326163081902e-06,-5.282300067165772483e-04
9.314657328664333180e-06,-1.648630780781835123e-03
9.324662331165582764e-06,-2.653732320892916632e-03
9.334667333666834041e-06,-3.435934260689807711e-03
9.344672336168085319e-06,-3.905702179141979508e-03
9.354677338669334903e-06,-4.001617866421665164e-03
9.364682341170586181e-06,-3.697939764555385062e-03
9.374687343671835764e-06,-3.008774085064767814e-03
9.384692346173087042e-06,-1.988276860193802231e-03
9.394697348674338320e-06,-7.267019345139797163e-04
9.404702351175587904e-06,6.574595157860565467e-04
9.414707353676839182e-06,2.028580558163367402e-03
9.424712356178090460e-06,3.247206247933847809e-03
9.434717358679340043e-06,4.184260698808025744e-03
9.444722361180591321e-06,4.734703031737006948e-03
9.454727363681840905e-06,4.829186564818040497e-03
9.464732366183092183e-06,4.442433720498542744e-03
9.474737368684343461e-06,3.597339132655311827e-03
9.484742371185593044e-06,2.364228287428906967e-03
9.494747373686844322e-06,8.551884265045093343e-04
9.504752376188093906e-06,-7.860972669544410074e-04
9.514757378689345184e-06,-2.398095928848051252e-03
9.524762381190596462e-06,-3.817431783430096006e-03
9.534767383691846045e-06,-4.895556835725153703e-03
9.544772386193097323e-06,-5.514372482063586989e-03
9.554777388694348601e-06,-5.599149883335579475e-03
9.564782391195598185e-06,-5.127333630992853865e-03
9.574787393696849463e-06,-4.132205484413542171e-03
9.584792396198099046e-06,-2.700895324428151910e-03
9.594797398699350324e-06,-9.668039055789946247e-04
9.604802401200601602e-06,9.029130083373094464e-04
9.614807403701851186e-06,2.723618758462918905e-03
9.624812406203102464e-06,4.311628701686572203e-03
9.634817408704352047e-06,5.502941971612297471e-03
9.644822411205603325e-06,6.170341285328030494e-03
9.654827413706854603e-06,6.237060281021818663e-03
9.664832416208104187e-06,5.685539643654786458e-03
9.674837418709355465e-06,4.560276296631912002e-03
9.684842421210606742e-06,2.964366241898620021e-03
9.694847423711856326e-06,1.049990329243565565e-03
9.704852426213107604e-06,-9.962742001103945186e-04
9.714857428714357188e-06,-2.971882174120012588e-03
9.724862431215608466e-06,-4.678644944834456365e-03
9.734867433716859743e-06,-5.942883904059607925e-03
9.744872436218109327e-06,-6.633336173989337788e-03
9.754877438719360605e-06,-6.674942485544520070e-03
9.764882441220610189e-06,-6.057051951224834072e-03
9.774887443721861467e-06,-4.835140687505327765e-03
9.784892446223112744e-06,-3.125803663185950081e-03
9.794897448724362328e-06,-1.095473156498930805e-03
9.804902451225613606e-06,1.056029802202686652e-03
9.814907453726864884e-06,3.115461552702177353e-03
9.824912456228114468e-06,4.877614741743273308e-03
9.834917458729365745e-06,6.166078342144607101e-03
9.844922461230615329e-06,6.851167168053669092e-03
9.854927463731866607e-06,6.863171509456381103e-03
9.864932466233117885e-06,6.199553252039064107e-03
9.874937468734367469e-06,4.925335054418296561e-03
9.884942471235618746e-06,3.166629345334838214e-03
9.894947473736868330e-06,1.097960992861776123e-03
9.904952476238119608e-06,-1.075322468779118038e-03
9.914957478739370886e-06,-3.137753168801266871e-03
9.924962481240620470e-06,-4.885438822353415159e-03
9.934967483741871747e-06,-6.146534321908480279e-03
9.944972486243123025e-06,-6.798402225069274246e-03
9.954977488744372609e-06,-6.779722402866852037e-03
9.964982491245623887e-06,-6.096337147379866407e-03
9.974987493746873471e-06,-4.820267499227604176e-03
9.984992496248124748e-06,-3.082041141325773774e-03
9.994997498749376026e-06,-1.057158165692781860e-03
1.000500250125062561e-05,1.051883012643475661e-03
1.001500750375187689e-05,3.036132802202547425e-03
1.002501250625312647e-05,4.701195897974251407e-03
1.003501750875437775e-05,5.886553070929491545e-03
1.004502251125562903e-05,6.481251543117177473e-03
1.005502751375687861e-05,6.434409520433795326e-03
1.006503251625812989e-05,5.759529781887782161e-03
1.007503751875938117e-05,4.532263656562519547e-03
1.008504252126063075e-05,2.881941886232941043e-03
1.009504752376188203e-05,9.778222618481162594e-04
1.010505252626313161e-05,-9.884696563634356743e-04
1.011505752876438289e-05,-2.822464051861403415e-03
1.012506253126563417e-05,-4.346321141593644140e-03
1.013506753376688375e-05,-5.416282165812099855e-03
1.014507253626813503e-05,-5.936364889314591983e-03
1.015507753876938461e-05,-5.866987161578679846e-03
1.016508254127063589e-05,-5.227745372208997786e-03
1.017508754377188717e-05,-4.094186741910960277e-03
1.018509254627313675e-05,-2.589030537610201126e-03
1.019509754877438803e-05,-8.688496160151500114e-04
1.020510255127563931e-05,8.923361105868201672e-04
1.021510755377688889e-05,2.520821589967951575e-03
1.022511255627814017e-05,3.860504628427575014e-03
1.023511755877938975e-05,4.787964171941409483e-03
1.024512256128064103e-05,5.223862337280754664e-03
1.025512756378189231e-05,5.139616421602277892e-03
1.026513256628314189e-05,4.558796990312552824e-03
1.027513756878439317e-05,3.553259858608319877e-03
1.028514257128564275e-05,2.234555221617941494e-03
1.029514757378689403e-05,7.416215425559919208e-04
1.030515257628814531e-05,-7.738807733427136622e-04
1.031515757878939489e-05,-2.163042761138975201e-03
1.032516258129064617e-05,-3.294401201767039461e-03
1.033516758379189745e-05,-4.066398120901602679e-03
1.034517258629314703e-05,-4.416424846077284146e-03
1.035517758879439831e-05,-4.325656671823489841e-03
1.036518259129564789e-05,-3.819338870394621641e-03
1.037518759379689917e-05,-2.962658310071541751e-03
1.038519259629815045e-05,-1.852777885731373125e-03
1.039519759879940003e-05,-6.079788282582447708e-04
1.040520260130065131e-05,6.448863677502593948e-04
1.041520760380190090e-05,1.783302567802094903e-03
1.042521260630315217e-05,2.701049646860798070e-03
1.043521760880440345e-05,3.318045306275225169e-03
1.044522261130565304e-05,3.587170664236746971e-03
1.045522761380690431e-05,3.497519058360963346e-03
1.046523261630815559e-05,3.073894127059051407e-03
1.047523761880940517e-05,2.372770253653709756e-03
1.048524262131065645e-05,1.475277058381949547e-03
1.049524762381190604e-05,4.780456844001370080e-04
1.050525262631315731e-05,-5.170669878661915712e-04
1.051525762881440859e-05,-1.413293265578966949e-03
1.052526263131565818e-05,-2.128272320479923478e-03
1.053526763381690945e-05,-2.601484078727708642e-03
1.054527263631815904e-05,-2.799145688909367765e-03
1.055527763881941031e-05,-2.716205031518044433e-03
1.056528264132066159e-05,-2.375376806700391606e-03
1.057528764382191118e-05,-1.823467778381111792e-03
1.058529264632316245e-05,-1.125498437997878801e-03
1.059529764882441373e-05,-3.573240608317543570e-04
1.060530265132566332e-05,4.024277811361465576e-04
1.061530765382691459e-05,1.080261062627553212e-03
1.062531265632816418e-05,1.614775940815634751e-03
1.063531765882941546e-05,1.962050941796450627e-03
1.064532266133066673e-05,2.098994233568644754e-03
1.065532766383191632e-05,2.024444611471094922e-03
1.066533266633316759e-05,1.758040869749161357e-03
1.067533766883441718e-05,1.337100438315578415e-03
1.068534267133566846e-05,8.119328340335546946e-04
1.069534767383691973e-05,2.401441019536136525e-04
1.070535267633816932e-05,-3.194449141210880692e-04
1.071535767883942060e-05,-8.126436311888285717e-04
1.072536268134067187e-05,-1.194939597016073845e-03
1.073536768384192146e-05,-1.435302823639278153e-03
1.074537268634317274e-05,-1.518451169063048806e-03
1.075537768884442232e-05,-1.445451226942079869e-03
1.076538269134567360e-05,-1.232699532178686179e-03
1.077538769384692487e-05,-9.094825815799334945e-04
1.078539269634817446e-05,-5.144371252730859257e-04
1.079539769884942574e-05,-9.131463755729797138e-05
1.080540270135067532e-05,3.155089431701106856e-04
1.081540770385192660e-05,6.653448883490984973e-04
1.082541270635317788e-05,9.249392585853228070e-04
1.083541770885442746e-05,1.071350175142358509e-03
1.084542271135567874e-05,1.093748471645070294e-03
1.085542771385693001e-05,9.940441663246937353e-04
1.086543271635817960e-05,7.863475948245026532e-04
1.087543771885943088e-05,4.953686593353149063e-04
1.088544272136068046e-05,1.539336978774544251e-04
1.089544772386193174e-05,-2.001467390872513114e-04
1.090545272636318302e-05,-5.275950359865896368e-04
1.091545772886443260e-05,-7.912944721986212449e-04
1.092546273136568388e-05,-9.597611181573039840e-04
1.093546773386693346e-05,-1.010212643503239759e-03
1.094547273636818474e-05,-9.310151648910506726e-04
1.095547773886943602e-05,-7.233225283925929019e-04
1.096548274137068560e-05,-4.017593574012643049e-04
1.097548774387193688e-05,5.959720909306143351e-06
1.098549274637318816e-05,4.605349053025946816e-04
1.099549774887443774e-05,9.137136763302427037e-04
1.100550275137568902e-05,1.311985593480046678e-03
1.101550775387693860e-05,1.601191667987536668e-03
1.102551275637818988e-05,1.731805697760508116e-03
1.103551775887944116e-05,1.664542677709805133e-03
1.104552276138069074e-05,1.375848812841376067e-03
1.105552776388194202e-05,8.627418409709454276e-04
1.106553276638319160e-05,1.464153513815205328e-04
1.107553776888444288e-05,-7.259862619739775296e-04
1.108554277138569416e-05,-1.681958840178660042e-03
1.109554777388694374e-05,-2.627000091704790891e-03
1.110555277638819502e-05,-3.450934873189031617e-03
1.111555777888944630e-05,-4.037111783400694487e-03
1.112556278139069588e-05,-4.274036787857473860e-03
1.113556778389194716e-05,-4.068640411753563640e-03
1.114557278639319674e-05,-3.360018736787335342e-03
1.115557778889444802e-05,-2.132192838873133919e-03
1.116558279139569930e-05,-4.242471203485335398e-04
1.117558779389694888e-05,1.663818440072052868e-03
1.118559279639820016e-05,3.971016906067681776e-03
1.119559779889944974e-05,6.282193557619887049e-03
1.120560280140070102e-05,8.342249726021639875e-03
1.121560780390195230e-05,9.877511626649614421e-03
1.122561280640320188e-05,1.062309392856135466e-02
1.123561780890445316e-05,1.035418836446714078e-02
1.124562281140570444e-05,8.918367610441639906e-03
1.125562781390695402e-05,6.265352101050707806e-03
1.126563281640820530e-05,2.470357085543729500e-03
1.127563781890945488e-05,-2.252785008232308268e-03
1.128564282141070616e-05,-7.551984345407030536e-03
1.129564782391195744e-05,-1.295296224895144989e-02
1.130565282641320702e-05,-1.789178543736188315e-02
1.131565782891445830e-05,-2.176282020390927358e-02
1.132566283141570789e-05,-2.397909007011755564e-02
1.133566783391695916e-05,-2.404009349458354969e-02
1.134567283641821044e-05,-2.160049500236081027e-02
1.135567783891946002e-05,-1.653198591087750788e-02
1.136568284142071130e-05,-8.970234382541941373e-03
1.137568784392196258e-05,6.606349230344751378e-04
1.138569284642321216e-05,1.165210407301004412e-02
1.139569784892446344e-05,2.304752447935955184e-02
1.140570285142571303e-05,3.371104713923952362e-02
1.141570785392696430e-05,4.242600012132832776e-02
1.142571285642821558e-05,4.801567405290507740e-02
1.143571785892946517e-05,4.947596305854700532e-02
1.144572286143071644e-05,4.610655771038429246e-02
1.145572786393196603e-05,3.762582271556513813e-02
1.146573286643321730e-05,2.425445167977833064e-02
1.147573786893446858e-05,6.754670330757865486e-03
1.148574287143571817e-05,-1.358482757057805947e-02
1.149574787393696944e-05,-3.502307176865821631e-02
1.150575287643822072e-05,-5.549889383530698383e-02
1.151575787893947031e-05,-7.281298581123082925e-02
1.152576288144072158e-05,-8.484551536963146068e-02
1.153576788394197117e-05,-8.978928042854132652e-02
1.154577288644322245e-05,-8.637446805322303300e-02
1.155577788894447372e-05,-7.405947334134761750e-02
1.156578289144572331e-05,-5.316336172818812017e-02
1.157578789394697458e-05,-2.491957250067514465e-02
1.158579289644822417e-05,8.562812180510420354e-03
1.159579789894947545e-05,4.443497948385650986e-02
1.160580290145072672e-05,7.933591110698058613e-02
1.161580790395197631e-05,1.096953072134739526e-01
1.162581290645322759e-05,1.320859077002976278e-01
1.163581790895447886e-05,1.435914771106868715e-01
1.164582291145572845e-05,1.421521030373822936e-01
1.165582791395697972e-05,1.268477462070173034e-01
1.166583291645822931e-05,9.808457501643372267e-02
1.167583791895948059e-05,5.765645334563808400e-02
1.168584292146073186e-05,8.665468066686141807e-03
1.169584792396198145e-05,-4.470044535452595558e-02
1.170585292646323273e-05,-9.751930299413100189e-02
1.171585792896448231e-05,-1.445878111675112099e-01
1.172586293146573359e-05,-1.809336726418512009e-01
1.173586793396698487e-05,-2.023369245313633435e-01
1.174587293646823445e-05,-2.058055958942517361e-01
1.175587793896948573e-05,-1.899525645124821582e-01
1.176588294147073700e-05,-1.552280192451804541e-01
1.177588794397198659e-05,-1.039748978306131999e-01
1.178589294647323787e-05,-4.029192435250028570e-02
1.179589794897448745e-05,3.029127962974302937e-02
1.180590295147573873e-05,1.013021691902304261e-01
1.181590795397699001e-05,1.659328502381355874e-01
1.182591295647823959e-05,2.177089999201625437e-01
1.183591795897949087e-05,2.511527982690365812e-01
1.184592296148074045e-05,2.623703919382079364e-01
1.185592796398199173e-05,2.494997224182698980e-01
1.186593296648324301e-05,2.129670184073222394e-01
1.187593796898449259e-05,1.555187593733195761e-01
1.188594297148574387e-05,8.201863196187478278e-02
1.189594797398699515e-05,-9.764421245548561210e-04
1.190595297648824473e-05,-8.582337285445498787e-02
1.191595797898949601e-05,-1.645249058795144881e-01
1.192596298149074559e-05,-2.295138317800101135e-01
1.193596798399199687e-05,-2.744095745487348803e-01
1.194597298649324815e-05,-2.946686573945254128e-01
1.195597798899449773e-05,-2.880603052772695571e-01
