t f_inst
6.603301650825413072e-06 2.785966750000000000e+06
6.613306653326663503e-06 2.785966750000000000e+06
6.623311655827914781e-06 2.785966750000000000e+06
6.633316658329165211e-06 2.785966750000000000e+06
6.643321660830415642e-06 2.785966750000000000e+06
6.653326663331666073e-06 2.785966750000000000e+06
6.663331665832916504e-06 2.785966750000000000e+06
6.673336668334167782e-06 2.785966750000000000e+06
6.683341670835418212e-06 2.785966750000000000e+06
6.693346673336668643e-06 2.785966750000000000e+06
6.703351675837919074e-06 2.785966750000000000e+06
6.713356678339170352e-06 2.785966750000000000e+06
6.723361680840420783e-06 2.785966750000000000e+06
6.733366683341671213e-06 2.785966750000000000e+06
6.743371685842921644e-06 2.785966750000000000e+06
6.753376688344172922e-06 2.785966750000000000e+06
6.763381690845423353e-06 2.785966750000000000e+06
6.773386693346673784e-06 2.785966750000000000e+06
6.783391695847924214e-06 2.785966750000000000e+06
6.793396698349174645e-06 2.785966750000000000e+06
6.803401700850425923e-06 2.785966750000000000e+06
6.813406703351676354e-06 2.785966750000000000e+06
6.823411705852926785e-06 2.785966750000000000e+06
6.833416708354177215e-06 2.785966750000000000e+06
6.843421710855428493e-06 2.785966750000000000e+06
6.853426713356678924e-06 2.785966750000000000e+06
6.863431715857929355e-06 2.785966750000000000e+06
6.873436718359179786e-06 2.785966750000000000e+06
6.883441720860431063e-06 2.785966750000000000e+06
6.893446723361681494e-06 2.785966750000000000e+06
6.903451725862931925e-06 2.785966750000000000e+06
6.913456728364182356e-06 2.785966750000000000e+06
6.923461730865432787e-06 2.785966750000000000e+06
6.933466733366684064e-06 2.785966750000000000e+06
6.943471735867934495e-06 2.785966750000000000e+06
6.953476738369184926e-06 2.785966750000000000e+06
6.963481740870435357e-06 2.785966750000000000e+06
6.973486743371686635e-06 2.785966750000000000e+06
6.983491745872937065e-06 2.785966750000000000e+06
6.993496748374187496e-06 2.785966750000000000e+06
7.003501750875437927e-06 2.785966750000000000e+06
7.013506753376689205e-06 2.785966750000000000e+06
7.023511755877939636e-06 2.785966750000000000e+06
7.033516758379190066e-06 2.785966750000000000e+06
7.043521760880440497e-06 2.785966750000000000e+06
7.053526763381690928e-06 2.785966750000000000e+06
7.063531765882942206e-06 2.785966750000000000e+06
7.073536768384192637e-06 2.785966750000000000e+06
7.083541770885443067e-06 2.785966750000000000e+06
7.093546773386693498e-06 2.785966750000000000e+06
7.103551775887944776e-06 2.785966750000000000e+06
7.113556778389195207e-06 2.785966750000000000e+06
7.123561780890445638e-06 2.785966750000000000e+06
7.133566783391696068e-06 2.785966750000000000e+06
7.143571785892947346e-06 3.038118250000000000e+06
7.153576788394197777e-06 3.038118250000000000e+06
7.163581790895448208e-06 3.038118250000000000e+06
7.173586793396698639e-06 3.038118250000000000e+06
7.183591795897949069e-06 3.038118250000000000e+06
7.193596798399200347e-06 3.038118250000000000e+06
7.203601800900450778e-06 3.038118250000000000e+06
7.213606803401701209e-06 3.038118250000000000e+06
7.223611805902951640e-06 3.038118250000000000e+06
7.233616808404202917e-06 3.038118250000000000e+06
7.243621810905453348e-06 3.038118250000000000e+06
7.253626813406703779e-06 3.038118250000000000e+06
7.263631815907954210e-06 3.038118250000000000e+06
7.273636818409205488e-06 3.038118250000000000e+06
7.283641820910455918e-06 3.038118250000000000e+06
7.293646823411706349e-06 3.038118250000000000e+06
7.303651825912956780e-06 3.038118250000000000e+06
7.313656828414207211e-06 3.038118250000000000e+06
7.323661830915458489e-06 3.038118250000000000e+06
7.333666833416708919e-06 3.038118250000000000e+06
7.343671835917959350e-06 3.038118250000000000e+06
7.353676838419209781e-06 3.038118250000000000e+06
7.363681840920461059e-06 3.038118250000000000e+06
7.373686843421711490e-06 3.038118250000000000e+06
7.383691845922961920e-06 3.038118250000000000e+06
7.393696848424212351e-06 3.038118250000000000e+06
7.403701850925463629e-06 3.038118250000000000e+06
7.413706853426714060e-06 3.038118250000000000e+06
7.423711855927964491e-06 3.038118250000000000e+06
7.433716858429214921e-06 3.038118250000000000e+06
7.443721860930465352e-06 3.038118250000000000e+06
7.453726863431716630e-06 3.038118250000000000e+06
7.463731865932967061e-06 3.038118250000000000e+06
7.473736868434217492e-06 3.038118250000000000e+06
7.483741870935467922e-06 3.038118250000000000e+06
7.493746873436719200e-06 3.038118250000000000e+06
7.503751875937969631e-06 3.038118250000000000e+06
7.513756878439220062e-06 3.038118250000000000e+06
7.523761880940470493e-06 3.038118250000000000e+06
7.533766883441721770e-06 3.038118250000000000e+06
7.543771885942972201e-06 3.038118250000000000e+06
7.553776888444222632e-06 3.038118250000000000e+06
7.563781890945473063e-06 3.038118250000000000e+06
7.573786893446723494e-06 3.038118250000000000e+06
7.583791895947974771e-06 3.038118250000000000e+06
7.593796898449225202e-06 3.038118250000000000e+06
7.603801900950475633e-06 3.038118250000000000e+06
7.613806903451726064e-06 3.038118250000000000e+06
7.623811905952977342e-06 3.038118250000000000e+06
7.633816908454226925e-06 3.038118250000000000e+06
7.643821910955478203e-06 3.038118250000000000e+06
7.653826913456729481e-06 3.038118250000000000e+06
7.663831915957979065e-06 3.038118250000000000e+06
7.673836918459230343e-06 3.038118250000000000e+06
7.683841920960479926e-06 3.038118250000000000e+06
7.693846923461731204e-06 3.038118250000000000e+06
7.703851925962982482e-06 3.038118250000000000e+06
7.713856928464232066e-06 3.038118250000000000e+06
7.723861930965483344e-06 3.038118250000000000e+06
7.733866933466734621e-06 3.038118250000000000e+06
7.743871935967984205e-06 3.038118250000000000e+06
7.753876938469235483e-06 3.038118250000000000e+06
7.763881940970485067e-06 3.038118250000000000e+06
7.773886943471736345e-06 3.038118250000000000e+06
7.783891945972987622e-06 3.038118250000000000e+06
7.793896948474237206e-06 3.038118250000000000e+06
7.803901950975488484e-06 3.038118250000000000e+06
7.813906953476738068e-06 3.038118250000000000e+06
7.823911955977989346e-06 3.038118250000000000e+06
7.833916958479240623e-06 3.038118250000000000e+06
7.843921960980490207e-06 3.038118250000000000e+06
7.853926963481741485e-06 3.038118250000000000e+06
7.863931965982992763e-06 3.038118250000000000e+06
7.873936968484242347e-06 3.038118250000000000e+06
7.883941970985493624e-06 3.038118250000000000e+06
7.893946973486743208e-06 3.038118250000000000e+06
7.903951975987994486e-06 3.038118250000000000e+06
7.913956978489245764e-06 3.038118250000000000e+06
7.923961980990495348e-06 3.038118250000000000e+06
7.933966983491746625e-06 3.038118250000000000e+06
7.943971985992996209e-06 3.038118250000000000e+06
7.953976988494247487e-06 3.038118250000000000e+06
7.963981990995498765e-06 3.038118250000000000e+06
7.973986993496748349e-06 3.038118250000000000e+06
7.983991995997999626e-06 3.038118250000000000e+06
7.993996998499250904e-06 3.038118250000000000e+06
8.004002001000500488e-06 3.038118250000000000e+06
8.014007003501751766e-06 3.038118250000000000e+06
8.024012006003001350e-06 3.038118250000000000e+06
8.034017008504252627e-06 3.038118250000000000e+06
8.044022011005503905e-06 3.038118250000000000e+06
8.054027013506753489e-06 3.038118250000000000e+06
8.064032016008004767e-06 3.038118250000000000e+06
8.074037018509254351e-06 3.038118250000000000e+06
8.084042021010505628e-06 3.038118250000000000e+06
8.094047023511756906e-06 3.038118250000000000e+06
8.104052026013006490e-06 3.038118250000000000e+06
8.114057028514257768e-06 3.038118250000000000e+06
8.124062031015509046e-06 3.038118250000000000e+06
8.134067033516758629e-06 3.038118250000000000e+06
8.144072036018009907e-06 3.038118250000000000e+06
8.154077038519259491e-06 3.038118250000000000e+06
8.164082041020510769e-06 3.038118250000000000e+06
8.174087043521762047e-06 3.038118250000000000e+06
8.184092046023011630e-06 3.038118250000000000e+06
8.194097048524262908e-06 3.038118250000000000e+06
8.204102051025512492e-06 3.038118250000000000e+06
8.214107053526763770e-06 3.038118250000000000e+06
8.224112056028015048e-06 3.038118250000000000e+06
8.234117058529264631e-06 3.038118250000000000e+06
8.244122061030515909e-06 3.038118250000000000e+06
8.254127063531767187e-06 3.038118250000000000e+06
8.264132066033016771e-06 3.038118250000000000e+06
8.274137068534268049e-06 3.038118250000000000e+06
8.284142071035517632e-06 3.038118250000000000e+06
8.294147073536768910e-06 3.038118250000000000e+06
8.304152076038020188e-06 3.038118250000000000e+06
8.314157078539269772e-06 3.038118250000000000e+06
8.324162081040521050e-06 3.038118250000000000e+06
8.334167083541770633e-06 3.038118250000000000e+06
8.344172086043021911e-06 3.038118250000000000e+06
8.354177088544273189e-06 3.038118250000000000e+06
8.364182091045522773e-06 3.038118250000000000e+06
8.374187093546774051e-06 3.038118250000000000e+06
8.384192096048025328e-06 3.038118250000000000e+06
8.394197098549274912e-06 3.038118250000000000e+06
8.404202101050526190e-06 3.038118250000000000e+06
8.414207103551775774e-06 3.038118250000000000e+06
8.424212106053027052e-06 3.104644500000000000e+06
8.434217108554278329e-06 3.104644500000000000e+06
8.444222111055527913e-06 3.104644500000000000e+06
8.454227113556779191e-06 3.104644500000000000e+06
8.464232116058028775e-06 3.104644500000000000e+06
8.474237118559280053e-06 3.104644500000000000e+06
8.484242121060531330e-06 3.104644500000000000e+06
8.494247123561780914e-06 3.104644500000000000e+06
8.504252126063032192e-06 3.104644500000000000e+06
8.514257128564283470e-06 3.104644500000000000e+06
8.524262131065533054e-06 3.104644500000000000e+06
8.534267133566784331e-06 3.104644500000000000e+06
8.544272136068033915e-06 3.104644500000000000e+06
8.554277138569285193e-06 3.104644500000000000e+06
8.564282141070536471e-06 3.104644500000000000e+06
8.574287143571786055e-06 3.104644500000000000e+06
8.584292146073037332e-06 3.104644500000000000e+06
8.594297148574286916e-06 3.104644500000000000e+06
8.604302151075538194e-06 3.104644500000000000e+06
8.614307153576789472e-06 3.104644500000000000e+06
8.624312156078039056e-06 3.104644500000000000e+06
8.634317158579290333e-06 3.104644500000000000e+06
8.644322161080541611e-06 3.104644500000000000e+06
8.654327163581791195e-06 3.104644500000000000e+06
8.664332166083042473e-06 3.104644500000000000e+06
8.674337168584292057e-06 3.104644500000000000e+06
8.684342171085543334e-06 3.104644500000000000e+06
8.694347173586794612e-06 3.104644500000000000e+06
8.704352176088044196e-06 3.104644500000000000e+06
8.714357178589295474e-06 3.104644500000000000e+06
8.724362181090545058e-06 3.104644500000000000e+06
8.734367183591796335e-06 3.104644500000000000e+06
8.744372186093047613e-06 3.104644500000000000e+06
8.754377188594297197e-06 3.104644500000000000e+06
8.764382191095548475e-06 3.104644500000000000e+06
8.774387193596799753e-06 3.104644500000000000e+06
8.784392196098049336e-06 3.104644500000000000e+06
8.794397198599300614e-06 3.104644500000000000e+06
8.804402201100550198e-06 3.104644500000000000e+06
8.814407203601801476e-06 3.104644500000000000e+06
8.824412206103052754e-06 3.104644500000000000e+06
8.834417208604302337e-06 3.104644500000000000e+06
8.844422211105553615e-06 3.104644500000000000e+06
8.854427213606803199e-06 3.104644500000000000e+06
8.864432216108054477e-06 3.104644500000000000e+06
8.874437218609305755e-06 3.104644500000000000e+06
8.884442221110555338e-06 3.104644500000000000e+06
8.894447223611806616e-06 3.104644500000000000e+06
8.904452226113057894e-06 3.104644500000000000e+06
8.914457228614307478e-06 3.104644500000000000e+06
8.924462231115558756e-06 3.104644500000000000e+06
8.934467233616808339e-06 3.104644500000000000e+06
8.944472236118059617e-06 3.104644500000000000e+06
8.954477238619310895e-06 3.104644500000000000e+06
8.964482241120560479e-06 3.104644500000000000e+06
8.974487243621811757e-06 3.104644500000000000e+06
8.984492246123061340e-06 3.104644500000000000e+06
8.994497248624312618e-06 3.104644500000000000e+06
9.004502251125563896e-06 3.104644500000000000e+06
9.014507253626813480e-06 3.104644500000000000e+06
9.024512256128064758e-06 3.104644500000000000e+06
9.034517258629316035e-06 3.104644500000000000e+06
9.044522261130565619e-06 3.104644500000000000e+06
9.054527263631816897e-06 3.104644500000000000e+06
9.064532266133066481e-06 3.104644500000000000e+06
9.074537268634317759e-06 3.104644500000000000e+06
9.084542271135569036e-06 3.104644500000000000e+06
9.094547273636818620e-06 3.104644500000000000e+06
9.104552276138069898e-06 3.104644500000000000e+06
9.114557278639319482e-06 3.104644500000000000e+06
9.124562281140570760e-06 3.104644500000000000e+06
9.134567283641822037e-06 3.104644500000000000e+06
9.144572286143071621e-06 3.104644500000000000e+06
9.154577288644322899e-06 3.104644500000000000e+06
9.164582291145574177e-06 3.104644500000000000e+06
9.174587293646823761e-06 3.104644500000000000e+06
9.184592296148075038e-06 3.104644500000000000e+06
9.194597298649324622e-06 3.104644500000000000e+06
9.204602301150575900e-06 3.104644500000000000e+06
9.214607303651827178e-06 3.104644500000000000e+06
9.224612306153076762e-06 3.104644500000000000e+06
9.234617308654328039e-06 3.104644500000000000e+06
9.244622311155577623e-06 3.104644500000000000e+06
9.254627313656828901e-06 3.104644500000000000e+06
9.264632316158080179e-06 3.104644500000000000e+06
9.274637318659329763e-06 3.104644500000000000e+06
9.284642321160581040e-06 3.104644500000000000e+06
9.294647323661832318e-06 3.104644500000000000e+06
9.304652326163081902e-06 3.104644500000000000e+06
9.314657328664333180e-06 3.104644500000000000e+06
9.324662331165582764e-06 3.104644500000000000e+06
9.334667333666834041e-06 3.104644500000000000e+06
9.344672336168085319e-06 3.104644500000000000e+06
9.354677338669334903e-06 3.104644500000000000e+06
9.364682341170586181e-06 3.104644500000000000e+06
9.374687343671835764e-06 3.104644500000000000e+06
9.384692346173087042e-06 3.104644500000000000e+06
9.394697348674338320e-06 3.104644500000000000e+06
9.404702351175587904e-06 3.104644500000000000e+06
9.414707353676839182e-06 3.104644500000000000e+06
9.424712356178090460e-06 3.104644500000000000e+06
9.434717358679340043e-06 3.104644500000000000e+06
9.444722361180591321e-06 3.104644500000000000e+06
9.454727363681840905e-06 3.104644500000000000e+06
9.464732366183092183e-06 3.104644500000000000e+06
9.474737368684343461e-06 3.104644500000000000e+06
9.484742371185593044e-06 3.104644500000000000e+06
9.494747373686844322e-06 2.846971500000000000e+06
9.504752376188093906e-06 2.846971500000000000e+06
9.514757378689345184e-06 2.846971500000000000e+06
9.524762381190596462e-06 2.846971500000000000e+06
9.534767383691846045e-06 2.846971500000000000e+06
9.544772386193097323e-06 2.846971500000000000e+06
9.554777388694348601e-06 2.846971500000000000e+06
9.564782391195598185e-06 2.846971500000000000e+06
9.574787393696849463e-06 2.846971500000000000e+06
9.584792396198099046e-06 2.846971500000000000e+06
9.594797398699350324e-06 2.846971500000000000e+06
9.604802401200601602e-06 2.846971500000000000e+06
9.614807403701851186e-06 2.846971500000000000e+06
9.624812406203102464e-06 2.846971500000000000e+06
9.634817408704352047e-06 2.846971500000000000e+06
9.644822411205603325e-06 2.846971500000000000e+06
9.654827413706854603e-06 2.846971500000000000e+06
9.664832416208104187e-06 2.846971500000000000e+06
9.674837418709355465e-06 2.846971500000000000e+06
9.684842421210606742e-06 2.846971500000000000e+06
9.694847423711856326e-06 2.846971500000000000e+06
9.704852426213107604e-06 2.846971500000000000e+06
9.714857428714357188e-06 2.846971500000000000e+06
9.724862431215608466e-06 2.846971500000000000e+06
9.734867433716859743e-06 2.846971500000000000e+06
9.744872436218109327e-06 2.846971500000000000e+06
9.754877438719360605e-06 2.846971500000000000e+06
9.764882441220610189e-06 2.846971500000000000e+06
9.774887443721861467e-06 2.846971500000000000e+06
9.784892446223112744e-06 2.846971500000000000e+06
9.794897448724362328e-06 2.846971500000000000e+06
9.804902451225613606e-06 2.846971500000000000e+06
9.814907453726864884e-06 2.846971500000000000e+06
9.824912456228114468e-06 2.846971500000000000e+06
9.834917458729365745e-06 2.846971500000000000e+06
9.844922461230615329e-06 2.846971500000000000e+06
9.854927463731866607e-06 2.846971500000000000e+06
9.864932466233117885e-06 2.846971500000000000e+06
9.874937468734367469e-06 2.846971500000000000e+06
9.884942471235618746e-06 2.846971500000000000e+06
9.894947473736868330e-06 2.846971500000000000e+06
9.904952476238119608e-06 2.846971500000000000e+06
9.914957478739370886e-06 2.846971500000000000e+06
9.924962481240620470e-06 2.846971500000000000e+06
9.934967483741871747e-06 2.846971500000000000e+06
9.944972486243123025e-06 2.846971500000000000e+06
9.954977488744372609e-06 2.846971500000000000e+06
9.964982491245623887e-06 2.909312000000000000e+06
9.974987493746873471e-06 2.909312000000000000e+06
9.984992496248124748e-06 2.909312000000000000e+06
9.994997498749376026e-06 2.909312000000000000e+06
1.000500250125062561e-05 2.909312000000000000e+06
1.001500750375187689e-05 2.909312000000000000e+06
1.002501250625312647e-05 2.909312000000000000e+06
1.003501750875437775e-05 2.909312000000000000e+06
1.004502251125562903e-05 2.909312000000000000e+06
1.005502751375687861e-05 2.909312000000000000e+06
1.006503251625812989e-05 2.909312000000000000e+06
1.007503751875938117e-05 2.909312000000000000e+06
1.008504252126063075e-05 2.909312000000000000e+06
1.009504752376188203e-05 2.909312000000000000e+06
1.010505252626313161e-05 2.909312000000000000e+06
1.011505752876438289e-05 2.909312000000000000e+06
1.012506253126563417e-05 2.909312000000000000e+06
1.013506753376688375e-05 2.909312000000000000e+06
1.014507253626813503e-05 2.909312000000000000e+06
1.015507753876938461e-05 2.909312000000000000e+06
1.016508254127063589e-05 2.909312000000000000e+06
1.017508754377188717e-05 2.909312000000000000e+06
1.018509254627313675e-05 2.909312000000000000e+06
1.019509754877438803e-05 2.909312000000000000e+06
1.020510255127563931e-05 2.909312000000000000e+06
1.021510755377688889e-05 2.909312000000000000e+06
1.022511255627814017e-05 2.909312000000000000e+06
1.023511755877938975e-05 2.909312000000000000e+06
1.024512256128064103e-05 2.909312000000000000e+06
1.025512756378189231e-05 2.909312000000000000e+06
1.026513256628314189e-05 2.909312000000000000e+06
1.027513756878439317e-05 2.909312000000000000e+06
1.028514257128564275e-05 2.909312000000000000e+06
1.029514757378689403e-05 2.909312000000000000e+06
1.030515257628814531e-05 2.909312000000000000e+06
1.031515757878939489e-05 2.909312000000000000e+06
1.032516258129064617e-05 2.909312000000000000e+06
1.033516758379189745e-05 2.909312000000000000e+06
1.034517258629314703e-05 2.909312000000000000e+06
1.035517758879439831e-05 2.909312000000000000e+06
1.036518259129564789e-05 2.909312000000000000e+06
1.037518759379689917e-05 2.909312000000000000e+06
1.038519259629815045e-05 2.909312000000000000e+06
1.039519759879940003e-05 2.909312000000000000e+06
1.040520260130065131e-05 2.909312000000000000e+06
1.041520760380190090e-05 2.909312000000000000e+06
1.042521260630315217e-05 2.909312000000000000e+06
1.043521760880440345e-05 2.909312000000000000e+06
1.044522261130565304e-05 2.909312000000000000e+06
1.045522761380690431e-05 2.909312000000000000e+06
1.046523261630815559e-05 2.909312000000000000e+06
1.047523761880940517e-05 2.909312000000000000e+06
1.048524262131065645e-05 2.909312000000000000e+06
1.049524762381190604e-05 2.909312000000000000e+06
1.050525262631315731e-05 2.909312000000000000e+06
1.051525762881440859e-05 2.909312000000000000e+06
1.052526263131565818e-05 2.909312000000000000e+06
1.053526763381690945e-05 2.909312000000000000e+06
1.054527263631815904e-05 2.909312000000000000e+06
1.055527763881941031e-05 2.909312000000000000e+06
1.056528264132066159e-05 2.909312000000000000e+06
1.057528764382191118e-05 2.909312000000000000e+06
1.058529264632316245e-05 2.909312000000000000e+06
1.059529764882441373e-05 2.909312000000000000e+06
1.060530265132566332e-05 2.909312000000000000e+06
1.061530765382691459e-05 2.909312000000000000e+06
1.062531265632816418e-05 2.909312000000000000e+06
1.063531765882941546e-05 2.909312000000000000e+06
1.064532266133066673e-05 2.909312000000000000e+06
1.065532766383191632e-05 2.909312000000000000e+06
1.066533266633316759e-05 2.909312000000000000e+06
1.067533766883441718e-05 2.909312000000000000e+06
1.068534267133566846e-05 2.909312000000000000e+06
1.069534767383691973e-05 2.909312000000000000e+06
1.070535267633816932e-05 2.909312000000000000e+06
1.071535767883942060e-05 2.909312000000000000e+06
1.072536268134067187e-05 2.909312000000000000e+06
1.073536768384192146e-05 2.909312000000000000e+06
1.074537268634317274e-05 2.909312000000000000e+06
1.075537768884442232e-05 2.909312000000000000e+06
1.076538269134567360e-05 2.909312000000000000e+06
1.077538769384692487e-05 2.909312000000000000e+06
1.078539269634817446e-05 2.973017750000000000e+06
1.079539769884942574e-05 2.973017750000000000e+06
1.080540270135067532e-05 2.973017750000000000e+06
1.081540770385192660e-05 2.973017750000000000e+06
1.082541270635317788e-05 2.973017750000000000e+06
1.083541770885442746e-05 2.973017750000000000e+06
1.084542271135567874e-05 2.973017750000000000e+06
1.085542771385693001e-05 2.973017750000000000e+06
1.086543271635817960e-05 2.973017750000000000e+06
1.087543771885943088e-05 2.973017750000000000e+06
1.088544272136068046e-05 2.973017750000000000e+06
1.089544772386193174e-05 2.973017750000000000e+06
1.090545272636318302e-05 2.973017750000000000e+06
1.091545772886443260e-05 2.973017750000000000e+06
1.092546273136568388e-05 2.973017750000000000e+06
1.093546773386693346e-05 2.973017750000000000e+06
1.094547273636818474e-05 2.973017750000000000e+06
1.095547773886943602e-05 2.973017750000000000e+06
1.096548274137068560e-05 2.973017750000000000e+06
1.097548774387193688e-05 2.973017750000000000e+06
1.098549274637318816e-05 2.973017750000000000e+06
1.099549774887443774e-05 2.973017750000000000e+06
1.100550275137568902e-05 2.973017750000000000e+06
1.101550775387693860e-05 2.973017750000000000e+06
1.102551275637818988e-05 2.973017750000000000e+06
1.103551775887944116e-05 2.973017750000000000e+06
1.104552276138069074e-05 3.038118250000000000e+06
1.105552776388194202e-05 3.038118250000000000e+06
1.106553276638319160e-05 3.038118250000000000e+06
1.107553776888444288e-05 3.038118250000000000e+06
1.108554277138569416e-05 3.038118250000000000e+06
1.109554777388694374e-05 3.104644500000000000e+06
1.110555277638819502e-05 3.104644500000000000e+06
1.111555777888944630e-05 3.104644500000000000e+06
1.112556278139069588e-05 3.104644500000000000e+06
1.113556778389194716e-05 3.104644500000000000e+06
1.114557278639319674e-05 3.104644500000000000e+06
1.115557778889444802e-05 3.104644500000000000e+06
1.116558279139569930e-05 3.104644500000000000e+06
1.117558779389694888e-05 3.104644500000000000e+06
1.118559279639820016e-05 3.104644500000000000e+06
1.119559779889944974e-05 3.104644500000000000e+06
1.120560280140070102e-05 3.104644500000000000e+06
1.121560780390195230e-05 3.104644500000000000e+06
1.122561280640320188e-05 3.104644500000000000e+06
1.123561780890445316e-05 3.104644500000000000e+06
1.124562281140570444e-05 3.104644500000000000e+06
1.125562781390695402e-05 3.104644500000000000e+06
1.126563281640820530e-05 3.104644500000000000e+06
1.127563781890945488e-05 3.104644500000000000e+06
1.128564282141070616e-05 3.104644500000000000e+06
1.129564782391195744e-05 3.104644500000000000e+06
1.130565282641320702e-05 3.104644500000000000e+06
1.131565782891445830e-05 3.104644500000000000e+06
1.132566283141570789e-05 3.104644500000000000e+06
1.133566783391695916e-05 3.104644500000000000e+06
1.134567283641821044e-05 3.104644500000000000e+06
1.135567783891946002e-05 3.104644500000000000e+06
1.136568284142071130e-05 3.104644500000000000e+06
1.137568784392196258e-05 3.104644500000000000e+06
1.138569284642321216e-05 3.104644500000000000e+06
1.139569784892446344e-05 3.104644500000000000e+06
1.140570285142571303e-05 3.104644500000000000e+06
1.141570785392696430e-05 3.104644500000000000e+06
1.142571285642821558e-05 3.104644500000000000e+06
1.143571785892946517e-05 3.104644500000000000e+06
1.144572286143071644e-05 3.104644500000000000e+06
1.145572786393196603e-05 3.104644500000000000e+06
1.146573286643321730e-05 3.104644500000000000e+06
1.147573786893446858e-05 3.104644500000000000e+06
1.148574287143571817e-05 3.104644500000000000e+06
1.149574787393696944e-05 3.104644500000000000e+06
1.150575287643822072e-05 3.104644500000000000e+06
1.151575787893947031e-05 3.104644500000000000e+06
1.152576288144072158e-05 3.104644500000000000e+06
1.153576788394197117e-05 3.104644500000000000e+06
1.154577288644322245e-05 3.172627250000000000e+06
1.155577788894447372e-05 3.172627250000000000e+06
1.156578289144572331e-05 3.172627250000000000e+06
1.157578789394697458e-05 3.172627250000000000e+06
1.158579289644822417e-05 3.172627250000000000e+06
1.159579789894947545e-05 3.172627250000000000e+06
1.160580290145072672e-05 3.172627250000000000e+06
1.161580790395197631e-05 3.172627250000000000e+06
1.162581290645322759e-05 3.172627250000000000e+06
1.163581790895447886e-05 3.172627250000000000e+06
1.164582291145572845e-05 3.172627250000000000e+06
1.165582791395697972e-05 3.172627250000000000e+06
1.166583291645822931e-05 3.172627250000000000e+06
1.167583791895948059e-05 3.172627250000000000e+06
1.168584292146073186e-05 3.172627250000000000e+06
1.169584792396198145e-05 3.172627250000000000e+06
1.170585292646323273e-05 3.172627250000000000e+06
1.171585792896448231e-05 3.172627250000000000e+06
1.172586293146573359e-05 3.172627250000000000e+06
1.173586793396698487e-05 3.172627250000000000e+06
1.174587293646823445e-05 3.172627250000000000e+06
1.175587793896948573e-05 3.172627250000000000e+06
1.176588294147073700e-05 3.172627250000000000e+06
1.177588794397198659e-05 3.172627250000000000e+06
1.178589294647323787e-05 3.172627250000000000e+06
1.179589794897448745e-05 3.172627250000000000e+06
1.180590295147573873e-05 3.172627250000000000e+06
1.181590795397699001e-05 3.172627250000000000e+06
1.182591295647823959e-05 3.172627250000000000e+06
1.183591795897949087e-05 3.172627250000000000e+06
1.184592296148074045e-05 3.172627250000000000e+06
1.185592796398199173e-05 3.172627250000000000e+06
1.186593296648324301e-05 3.172627250000000000e+06
1.187593796898449259e-05 3.172627250000000000e+06
1.188594297148574387e-05 3.172627250000000000e+06
1.189594797398699515e-05 3.172627250000000000e+06
1.190595297648824473e-05 3.172627250000000000e+06
1.191595797898949601e-05 3.172627250000000000e+06
1.192596298149074559e-05 3.172627250000000000e+06
1.193596798399199687e-05 3.172627250000000000e+06
1.194597298649324815e-05 3.172627250000000000e+06
1.195597798899449773e-05 3.172627250000000000e+06
1.196598299149574901e-05 3.172627250000000000e+06
1.197598799399699859e-05 3.172627250000000000e+06
1.198599299649824987e-05 3.172627250000000000e+06
1.199599799899950115e-05 3.172627250000000000e+06
1.200600300150075073e-05 3.172627250000000000e+06
1.201600800400200201e-05 3.172627250000000000e+06
1.202601300650325329e-05 3.172627250000000000e+06
1.203601800900450287e-05 3.172627250000000000e+06
1.204602301150575415e-05 3.172627250000000000e+06
1.205602801400700373e-05 3.172627250000000000e+06
1.206603301650825501e-05 3.172627250000000000e+06
1.207603801900950629e-05 3.172627250000000000e+06
1.208604302151075587e-05 3.172627250000000000e+06
1.209604802401200715e-05 3.172627250000000000e+06
1.210605302651325673e-05 3.172627250000000000e+06
1.211605802901450801e-05 3.172627250000000000e+06
1.212606303151575929e-05 3.172627250000000000e+06
1.213606803401700887e-05 3.172627250000000000e+06
1.214607303651826015e-05 3.172627250000000000e+06
1.215607803901951143e-05 3.172627250000000000e+06
1.216608304152076101e-05 3.172627250000000000e+06
1.217608804402201229e-05 3.172627250000000000e+06
1.218609304652326187e-05 3.172627250000000000e+06
1.219609804902451315e-05 3.172627250000000000e+06
1.220610305152576443e-05 3.172627250000000000e+06
1.221610805402701401e-05 3.172627250000000000e+06
1.222611305652826529e-05 3.172627250000000000e+06
1.223611805902951488e-05 3.172627250000000000e+06
1.224612306153076615e-05 3.172627250000000000e+06
1.225612806403201743e-05 3.172627250000000000e+06
1.226613306653326701e-05 3.172627250000000000e+06
1.227613806903451829e-05 3.172627250000000000e+06
1.228614307153576957e-05 3.172627250000000000e+06
1.229614807403701915e-05 3.172627250000000000e+06
1.230615307653827043e-05 3.172627250000000000e+06
1.231615807903952002e-05 3.172627250000000000e+06
1.232616308154077129e-05 3.172627250000000000e+06
1.233616808404202257e-05 3.104644500000000000e+06
1.234617308654327216e-05 3.104644500000000000e+06
1.235617808904452343e-05 3.104644500000000000e+06
1.236618309154577302e-05 3.104644500000000000e+06
1.237618809404702429e-05 3.104644500000000000e+06
1.238619309654827557e-05 3.104644500000000000e+06
1.239619809904952516e-05 3.104644500000000000e+06
1.240620310155077643e-05 3.104644500000000000e+06
1.241620810405202771e-05 3.104644500000000000e+06
1.242621310655327730e-05 3.104644500000000000e+06
