Time(s), Amplitude
1.1915000, 0.0000000
1.1915200, -0.5877853
1.1915400, -0.9510565
1.1915600, -0.9510565
1.1915800, -0.5877853
1.1916000, -0.0000000
1.1916200, 0.5877853
1.1916400, 0.9510565
1.1916600, 0.9510565
1.1916800, 0.5877853
1.1917000, -0.0000000
1.1917200, -0.5877853
1.1917400, -0.9510565
1.1917600, -0.9510565
1.1917800, -0.5877853
1.1918000, 0.0000000
1.1918200, 0.5877853
1.1918400, 0.9510565
1.1918600, 0.9510565
1.1918800, 0.5877853
1.1919000, -0.0000000
1.1919200, -0.5877853
1.1919400, -0.9510565
1.1919600, -0.9510565
1.1919800, -0.5877853
1.1920000, 0.0000000
1.1920200, 0.5877853
1.1920400, 0.9510565
1.1920600, 0.9510565
1.1920800, 0.5877853
1.1921000, -0.0000000
1.1921200, -0.5877853
1.1921400, -0.9510565
1.1921600, -0.9510565
1.1921800, -0.5877853
1.1922000, 0.0000000
1.1922200, 0.5877853
1.1922400, 0.9510565
1.1922600, 0.9510565
1.1922800, 0.5877853
1.1923000, -0.0000000
1.1923200, -0.5877853
1.1923400, -0.9510565
1.1923600, -0.9510565
1.1923800, -0.5877853
1.1924000, 0.0000000
1.1924200, 0.5877853
1.1924400, 0.9510565
1.1924600, 0.9510565
1.1924800, 0.5877853
1.1925000, -0.0000000
1.1925200, -0.5877853
1.1925400, -0.9510565
1.1925600, -0.9510565
1.1925800, -0.5877853
1.1926000, 0.0000000
1.1926200, 0.5877853
1.1926400, 0.9510565
1.1926600, 0.9510565
1.1926800, 0.5877853
1.1927000, -0.0000000
1.1927200, -0.5877853
1.1927400, -0.9510565
1.1927600, -0.9510565
1.1927800, -0.5877853
1.1928000, 0.0000000
1.1928200, 0.5877853
1.1928400, 0.9510565
1.1928600, 0.9510565
1.1928800, 0.5877853
1.1929000, 0.0000000
1.1929200, -0.5877853
1.1929400, -0.9510565
1.1929600, -0.9510565
1.1929800, -0.5877853
1.1930000, 0.0000000
1.1930200, 0.5877853
1.1930400, 0.9510565
1.1930600, 0.9510565
1.1930800, 0.5877853
1.1931000, -0.0000000
1.1931200, -0.5877853
1.1931400, -0.9510565
1.1931600, -0.9510565
1.1931800, -0.5877853
1.1932000, -0.0000000
1.1932200, 0.5877853
1.1932400, 0.9510565
1.1932600, 0.9510565
1.1932800, 0.5877853
1.1933000, 0.0000000
1.1933200, -0.5877853
1.1933400, -0.9510565
1.1933600, -0.9510565
1.1933800, -0.5877853
1.1934000, 0.0000000
1.1934200, 0.5877853
1.1934400, 0.9510565
1.1934600, 0.9510565
1.1934800, 0.5877853
1.1935000, 0.0000000
1.1935200, -0.5877853
1.1935400, -0.9510565
1.1935600, -0.9510565
1.1935800, -0.5877853
1.1936000, -0.0000000
1.1936200, 0.5877853
1.1936400, 0.9510565
1.1936600, 0.9510565
1.1936800, 0.5877853
1.1937000, -0.0000000
1.1937200, -0.5877853
1.1937400, -0.9510565
1.1937600, -0.9510565
1.1937800, -0.5877853
1.1938000, 0.0000000
1.1938200, 0.5877853
1.1938400, 0.9510565
1.1938600, 0.9510565
1.1938800, 0.5877853
1.1939000, -0.0000000
1.1939200, -0.5877853
1.1939400, -0.9510565
1.1939600, -0.9510565
1.1939800, -0.5877853
1.1940000, 0.0000000
1.1940200, 0.5877853
1.1940400, 0.9510565
1.1940600, 0.9510565
1.1940800, 0.5877853
1.1941000, -0.0000000
1.1941200, -0.5877853
1.1941400, -0.9510565
1.1941600, -0.9510565
1.1941800, -0.5877853
1.1942000, 0.0000000
1.1942200, 0.5877853
1.1942400, 0.9510565
1.1942600, 0.9510565
1.1942800, 0.5877853
1.1943000, -0.0000000
1.1943200, -0.5877853
1.1943400, -0.9510565
1.1943600, -0.9510565
1.1943800, -0.5877853
1.1944000, 0.0000000
1.1944200, 0.5877853
1.1944400, 0.9510565
1.1944600, 0.9510565
1.1944800, 0.5877853
1.1945000, -0.0000000
1.1945200, -0.5877853
1.1945400, -0.9510565
1.1945600, -0.9510565
1.1945800, -0.5877853
1.1946000, 0.0000000
1.1946200, 0.5877853
1.1946400, 0.9510565
1.1946600, 0.9510565
1.1946800, 0.5877853
1.1947000, -0.0000000
1.1947200, -0.5877853
1.1947400, -0.9510565
1.1947600, -0.9510565
1.1947800, -0.5877853
1.1948000, 0.0000000
1.1948200, 0.5877853
1.1948400, 0.9510565
1.1948600, 0.9510565
1.1948800, 0.5877853
1.1949000, -0.0000000
1.1949200, -0.5877853
1.1949400, -0.9510565
1.1949600, -0.9510565
1.1949800, -0.5877853
1.1950000, -0.0000000
1.1950200, 0.5877853
1.1950400, 0.9510565
1.1950600, 0.9510565
1.1950800, 0.5877853
1.1951000, -0.0000000
1.1951200, -0.5877853
1.1951400, -0.9510565
1.1951600, -0.9510565
1.1951800, -0.5877853
1.1952000, 0.0000000
1.1952200, 0.5877853
1.1952400, 0.9510565
1.1952600, 0.9510565
1.1952800, 0.5877853
1.1953000, 0.0000000
1.1953200, -0.5877853
1.1953400, -0.9510565
1.1953600, -0.9510565
1.1953800, -0.5877853
1.1954000, 0.0000000
1.1954200, 0.5877853
1.1954400, 0.9510565
1.1954600, 0.9510565
1.1954800, 0.5877853
1.1955000, -0.0000000
1.1955200, -0.5877853
1.1955400, -0.9510565
1.1955600, -0.9510565
1.1955800, -0.5877853
1.1956000, -0.0000000
1.1956200, 0.5877853
1.1956400, 0.9510565
1.1956600, 0.9510565
1.1956800, 0.5877853
1.1957000, -0.0000000
1.1957200, -0.5877853
1.1957400, -0.9510565
1.1957600, -0.9510565
1.1957800, -0.5877853
1.1958000, 0.0000000
1.1958200, 0.5877853
1.1958400, 0.9510565
1.1958600, 0.9510565
1.1958800, 0.5877853
1.1959000, -0.0000000
1.1959200, -0.5877853
1.1959400, -0.9510565
1.1959600, -0.9510565
1.1959800, -0.5877853
1.1960000, 0.0000000
1.1960200, 0.5877853
1.1960400, 0.9510565
1.1960600, 0.9510565
1.1960800, 0.5877853
1.1961000, -0.0000000
1.1961200, -0.5877853
1.1961400, -0.9510565
1.1961600, -0.9510565
1.1961800, -0.5877853
1.1962000, 0.0000000
1.1962200, 0.5877853
1.1962400, 0.9510565
1.1962600, 0.9510565
1.1962800, 0.5877853
1.1963000, -0.0000000
1.1963200, -0.5877853
1.1963400, -0.9510565
1.1963600, -0.9510565
1.1963800, -0.5877853
1.1964000, 0.0000000
1.1964200, 0.5877853
1.1964400, 0.9510565
1.1964600, 0.9510565
1.1964800, 0.5877853
1.1965000, -0.0000000
1.1965200, -0.5877853
1.1965400, -0.9510565
1.1965600, -0.9510565
1.1965800, -0.5877853
1.1966000, 0.0000000
1.1966200, 0.5877853
1.1966400, 0.9510565
1.1966600, 0.9510565
1.1966800, 0.5877853
1.1967000, 0.0000000
1.1967200, -0.5877853
1.1967400, -0.9510565
1.1967600, -0.9510565
1.1967800, -0.5877853
1.1968000, 0.0000000
1.1968200, 0.5877853
1.1968400, 0.9510565
1.1968600, 0.9510565
1.1968800, 0.5877853
1.1969000, -0.0000000
1.1969200, -0.5877853
1.1969400, -0.9510565
1.1969600, -0.9510565
1.1969800, -0.5877853
1.1970000, -0.0000000
1.1970200, 0.5877853
1.1970400, 0.9510565
1.1970600, 0.9510565
1.1970800, 0.5877853
1.1971000, -0.0000000
1.1971200, -0.5877853
1.1971400, -0.9510565
1.1971600, -0.9510565
1.1971800, -0.5877853
1.1972000, 0.0000000
1.1972200, 0.5877853
1.1972400, 0.9510565
1.1972600, 0.9510565
1.1972800, 0.5877853
1.1973000, 0.0000000
1.1973200, -0.5877853
1.1973400, -0.9510565
1.1973600, -0.9510565
1.1973800, -0.5877853
1.1974000, 0.0000000
1.1974200, 0.5877853
1.1974400, 0.9510565
1.1974600, 0.9510565
1.1974800, 0.5877853
1.1975000, -0.0000000
1.1975200, -0.5877853
1.1975400, -0.9510565
1.1975600, -0.9510565
1.1975800, -0.5877853
1.1976000, -0.0000000
1.1976200, 0.5877853
1.1976400, 0.9510565
1.1976600, 0.9510565
1.1976800, 0.5877853
1.1977000, -0.0000000
1.1977200, -0.5877853
1.1977400, -0.9510565
1.1977600, -0.9510565
1.1977800, -0.5877853
1.1978000, 0.0000000
1.1978200, 0.5877853
1.1978400, 0.9510565
1.1978600, 0.9510565
1.1978800, 0.5877853
1.1979000, -0.0000000
1.1979200, -0.5877853
1.1979400, -0.9510565
1.1979600, -0.9510565
1.1979800, -0.5877853
1.1980000, 0.0000000
1.1980200, 0.5877853
1.1980400, 0.9510565
1.1980600, 0.9510565
1.1980800, 0.5877853
1.1981000, -0.0000000
1.1981200, -0.5877853
1.1981400, -0.9510565
1.1981600, -0.9510565
1.1981800, -0.5877853
1.1982000, 0.0000000
1.1982200, 0.5877853
1.1982400, 0.9510565
1.1982600, 0.9510565
1.1982800, 0.5877853
1.1983000, -0.0000000
1.1983200, -0.5877853
1.1983400, -0.9510565
1.1983600, -0.9510565
1.1983800, -0.5877853
1.1984000, -0.0000000
1.1984200, 0.5877853
1.1984400, 0.9510565
1.1984600, 0.9510565
1.1984800, 0.5877853
1.1985000, -0.0000000
1.1985200, -0.5877853
1.1985400, -0.9510565
1.1985600, -0.9510565
1.1985800, -0.5877853
1.1986000, 0.0000000
1.1986200, 0.5877853
1.1986400, 0.9510565
1.1986600, 0.9510565
1.1986800, 0.5877853
1.1987000, 0.0000000
1.1987200, -0.5877853
1.1987400, -0.9510565
1.1987600, -0.9510565
1.1987800, -0.5877853
1.1988000, 0.0000000
1.1988200, 0.5877853
1.1988400, 0.9510565
1.1988600, 0.9510565
1.1988800, 0.5877853
1.1989000, -0.0000000
1.1989200, -0.5877853
1.1989400, -0.9510565
1.1989600, -0.9510565
1.1989800, -0.5877853
1.1990000, -0.0000000
1.1990200, 0.5877853
1.1990400, 0.9510565
1.1990600, 0.9510565
1.1990800, 0.5877853
1.1991000, -0.0000000
1.1991200, -0.5877853
1.1991400, -0.9510565
1.1991600, -0.9510565
1.1991800, -0.5877853
1.1992000, 0.0000000
1.1992200, 0.5877853
1.1992400, 0.9510565
1.1992600, 0.9510565
1.1992800, 0.5877853
1.1993000, 0.0000000
1.1993200, -0.5877853
1.1993400, -0.9510565
1.1993600, -0.9510565
1.1993800, -0.5877853
1.1994000, -0.0000000
1.1994200, 0.5877853
1.1994400, 0.9510565
1.1994600, 0.9510565
1.1994800, 0.5877853
1.1995000, -0.0000000
1.1995200, -0.5877853
1.1995400, -0.9510565
1.1995600, -0.9510565
1.1995800, -0.5877853
1.1996000, -0.0000000
1.1996200, 0.5877853
1.1996400, 0.9510565
1.1996600, 0.9510565
1.1996800, 0.5877853
1.1997000, 0.0000000
1.1997200, -0.5877853
1.1997400, -0.9510565
1.1997600, -0.9510565
1.1997800, -0.5877853
1.1998000, 0.0000000
1.1998200, 0.5877853
1.1998400, 0.9510565
1.1998600, 0.9510565
1.1998800, 0.5877853
1.1999000, -0.0000000
1.1999200, -0.5877853
1.1999400, -0.9510565
1.1999600, -0.9510565
1.1999800, -0.5877853
1.2000000, 0.0000000
1.2000200, 0.5877853
1.2000400, 0.9510565
1.2000600, 0.9510565
1.2000800, 0.5877853
1.2001000, -0.0000000
1.2001200, -0.5877853
1.2001400, -0.9510565
1.2001600, -0.9510565
1.2001800, -0.5877853
1.2002000, 0.0000000
1.2002200, 0.5877853
1.2002400, 0.9510565
1.2002600, 0.9510565
1.2002800, 0.5877853
1.2003000, -0.0000000
1.2003200, -0.5877853
1.2003400, -0.9510565
1.2003600, -0.9510565
1.2003800, -0.5877853
1.2004000, 0.0000000
1.2004200, 0.5877853
1.2004400, 0.9510565
1.2004600, 0.9510565
1.2004800, 0.5877853
1.2005000, -0.0000000
1.2005200, -0.5877853
1.2005400, -0.9510565
1.2005600, -0.9510565
1.2005800, -0.5877853
1.2006000, 0.0000000
1.2006200, 0.5877853
1.2006400, 0.9510565
1.2006600, 0.9510565
1.2006800, 0.5877853
1.2007000, -0.0000000
1.2007200, -0.5877853
1.2007400, -0.9510565
1.2007600, -0.9510565
1.2007800, -0.5877853
1.2008000, 0.0000000
1.2008200, 0.5877853
1.2008400, 0.9510565
1.2008600, 0.9510565
1.2008800, 0.5877853
1.2009000, -0.0000000
1.2009200, -0.5877853
1.2009400, -0.9510565
1.2009600, -0.9510565
1.2009800, -0.5877853
1.2010000, 0.0000000
1.2010200, 0.5877853
1.2010400, 0.9510565
1.2010600, 0.9510565
1.2010800, 0.5877853
1.2011000, 0.0000000
1.2011200, -0.5877853
1.2011400, -0.9510565
1.2011600, -0.9510565
1.2011800, -0.5877853
1.2012000, 0.0000000
1.2012200, 0.5877853
1.2012400, 0.9510565
1.2012600, 0.9510565
1.2012800, 0.5877853
1.2013000, -0.0000000
1.2013200, -0.5877853
1.2013400, -0.9510565
1.2013600, -0.9510565
1.2013800, -0.5877853
1.2014000, -0.0000000
1.2014200, 0.5877853
1.2014400, 0.9510565
1.2014600, 0.9510565
1.2014800, 0.5877853
1.2015000, -0.0000000
1.2015200, -0.5877853
1.2015400, -0.9510565
1.2015600, -0.9510565
1.2015800, -0.5877853
1.2016000, -0.0000000
1.2016200, 0.5877853
1.2016400, 0.9510565
1.2016600, 0.9510565
1.2016800, 0.5877853
1.2017000, 0.0000000
1.2017200, -0.5877853
1.2017400, -0.9510565
1.2017600, -0.9510565
1.2017800, -0.5877853
1.2018000, 0.0000000
1.2018200, 0.5877853
1.2018400, 0.9510565
1.2018600, 0.9510565
1.2018800, 0.5877853
1.2019000, -0.0000000
1.2019200, -0.5877853
1.2019400, -0.9510565
1.2019600, -0.9510565
1.2019800, -0.5877853
1.2020000, 0.0000000
1.2020200, 0.5877853
1.2020400, 0.9510565
1.2020600, 0.9510565
1.2020800, 0.5877853
1.2021000, -0.0000000
1.2021200, -0.5877853
1.2021400, -0.9510565
1.2021600, -0.9510565
1.2021800, -0.5877853
1.2022000, 0.0000000
1.2022200, 0.5877853
1.2022400, 0.9510565
1.2022600, 0.9510565
1.2022800, 0.5877853
1.2023000, -0.0000000
1.2023200, -0.5877853
1.2023400, -0.9510565
1.2023600, -0.9510565
1.2023800, -0.5877853
1.2024000, 0.0000000
1.2024200, 0.5877853
1.2024400, 0.9510565
1.2024600, 0.9510565
1.2024800, 0.5877853
1.2025000, -0.0000000
1.2025200, -0.5877853
1.2025400, -0.9510565
1.2025600, -0.9510565
1.2025800, -0.5877853
1.2026000, 0.0000000
1.2026200, 0.5877853
1.2026400, 0.9510565
1.2026600, 0.9510565
1.2026800, 0.5877853
1.2027000, -0.0000000
1.2027200, -0.5877853
1.2027400, -0.9510565
1.2027600, -0.9510565
1.2027800, -0.5877853
1.2028000, -0.0000000
1.2028200, 0.5877853
1.2028400, 0.9510565
1.2028600, 0.9510565
1.2028800, 0.5877853
1.2029000, -0.0000000
1.2029200, -0.5877853
1.2029400, -0.9510565
1.2029600, -0.9510565
1.2029800, -0.5877853
1.2030000, 0.0000000
1.2030200, 0.5877853
1.2030400, 0.9510565
1.2030600, 0.9510565
1.2030800, 0.5877853
1.2031000, 0.0000000
1.2031200, -0.5877853
1.2031400, -0.9510565
1.2031600, -0.9510565
1.2031800, -0.5877853
1.2032000, 0.0000000
1.2032200, 0.5877853
1.2032400, 0.9510565
1.2032600, 0.9510565
1.2032800, 0.5877853
1.2033000, -0.0000000
1.2033200, -0.5877853
1.2033400, -0.9510565
1.2033600, -0.9510565
1.2033800, -0.5877853
1.2034000, -0.0000000
1.2034200, 0.5877853
1.2034400, 0.9510565
1.2034600, 0.9510565
1.2034800, 0.5877853
1.2035000, -0.0000000
1.2035200, -0.5877853
1.2035400, -0.9510565
1.2035600, -0.9510565
1.2035800, -0.5877853
1.2036000, 0.0000000
1.2036200, 0.5877853
1.2036400, 0.9510565
1.2036600, 0.9510565
1.2036800, 0.5877853
1.2037000, 0.0000000
1.2037200, -0.5877853
1.2037400, -0.9510565
1.2037600, -0.9510565
1.2037800, -0.5877853
1.2038000, 0.0000000
1.2038200, 0.5877853
1.2038400, 0.9510565
1.2038600, 0.9510565
1.2038800, 0.5877853
1.2039000, -0.0000000
1.2039200, -0.5877853
1.2039400, -0.9510565
1.2039600, -0.9510565
1.2039800, -0.5877853
1.2040000, 0.0000000
1.2040200, 0.5877853
1.2040400, 0.9510565
1.2040600, 0.9510565
1.2040800, 0.5877853
1.2041000, -0.0000000
1.2041200, -0.5877853
1.2041400, -0.9510565
1.2041600, -0.9510565
1.2041800, -0.5877853
1.2042000, 0.0000000
1.2042200, 0.5877853
1.2042400, 0.9510565
1.2042600, 0.9510565
1.2042800, 0.5877853
1.2043000, -0.0000000
1.2043200, -0.5877853
1.2043400, -0.9510565
1.2043600, -0.9510565
1.2043800, -0.5877853
1.2044000, 0.0000000
1.2044200, 0.5877853
1.2044400, 0.9510565
1.2044600, 0.9510565
1.2044800, 0.5877853
1.2045000, -0.0000000
1.2045200, -0.5877853
1.2045400, -0.9510565
1.2045600, -0.9510565
1.2045800, -0.5877853
1.2046000, 0.0000000
1.2046200, 0.5877853
1.2046400, 0.9510565
1.2046600, 0.9510565
1.2046800, 0.5877853
1.2047000, -0.0000000
1.2047200, -0.5877853
1.2047400, -0.9510565
1.2047600, -0.9510565
1.2047800, -0.5877853
1.2048000, -0.0000000
1.2048200, 0.5877853
1.2048400, 0.9510565
1.2048600, 0.9510565
1.2048800, 0.5877853
1.2049000, -0.0000000
1.2049200, -0.5877853
1.2049400, -0.9510565
1.2049600, -0.9510565
1.2049800, -0.5877853
1.2050000, 0.0000000
1.2050200, 0.5877853
1.2050400, 0.9510565
1.2050600, 0.9510565
1.2050800, 0.5877853
1.2051000, 0.0000000
1.2051200, -0.5877853
1.2051400, -0.9510565
1.2051600, -0.9510565
1.2051800, -0.5877853
1.2052000, 0.0000000
1.2052200, 0.5877853
1.2052400, 0.9510565
1.2052600, 0.9510565
1.2052800, 0.5877853
1.2053000, -0.0000000
1.2053200, -0.5877853
1.2053400, -0.9510565
1.2053600, -0.9510565
1.2053800, -0.5877853
1.2054000, -0.0000000
1.2054200, 0.5877853
1.2054400, 0.9510565
1.2054600, 0.9510565
1.2054800, 0.5877853
1.2055000, 0.0000000
1.2055200, -0.5877853
1.2055400, -0.9510565
1.2055600, -0.9510565
1.2055800, -0.5877853
1.2056000, 0.0000000
1.2056200, 0.5877853
1.2056400, 0.9510565
1.2056600, 0.9510565
1.2056800, 0.5877853
1.2057000, 0.0000000
1.2057200, -0.5877853
1.2057400, -0.9510565
1.2057600, -0.9510565
1.2057800, -0.5877853
1.2058000, 0.0000000
1.2058200, 0.5877853
1.2058400, 0.9510565
1.2058600, 0.9510565
1.2058800, 0.5877853
1.2059000, -0.0000000
1.2059200, -0.5877853
1.2059400, -0.9510565
1.2059600, -0.9510565
1.2059800, -0.5877853
1.2060000, 0.0000000
1.2060200, 0.5877853
1.2060400, 0.9510565
1.2060600, 0.9510565
1.2060800, 0.5877853
1.2061000, -0.0000000
1.2061200, -0.5877853
1.2061400, -0.9510565
1.2061600, -0.9510565
1.2061800, -0.5877853
1.2062000, 0.0000000
1.2062200, 0.5877853
1.2062400, 0.9510565
1.2062600, 0.9510565
1.2062800, 0.5877853
1.2063000, -0.0000000
1.2063200, -0.5877853
1.2063400, -0.9510565
1.2063600, -0.9510565
1.2063800, -0.5877853
1.2064000, 0.0000000
1.2064200, 0.5877853
1.2064400, 0.9510565
1.2064600, 0.9510565
1.2064800, 0.5877853
1.2065000, -0.0000000
1.2065200, -0.5877853
1.2065400, -0.9510565
1.2065600, -0.9510565
1.2065800, -0.5877853
1.2066000, 0.0000000
1.2066200, 0.5877853
1.2066400, 0.9510565
1.2066600, 0.9510565
1.2066800, 0.5877853
1.2067000, -0.0000000
1.2067200, -0.5877853
1.2067400, -0.9510565
1.2067600, -0.9510565
1.2067800, -0.5877853
1.2068000, 0.0000000
1.2068200, 0.5877853
1.2068400, 0.9510565
1.2068600, 0.9510565
1.2068800, 0.5877853
1.2069000, -0.0000000
1.2069200, -0.5877853
1.2069400, -0.9510565
1.2069600, -0.9510565
1.2069800, -0.5877853
1.2070000, 0.0000000
1.2070200, 0.5877853
1.2070400, 0.9510565
1.2070600, 0.9510565
1.2070800, 0.5877853
1.2071000, 0.0000000
1.2071200, -0.5877853
1.2071400, -0.9510565
1.2071600, -0.9510565
1.2071800, -0.5877853
1.2072000, -0.0000000
1.2072200, 0.5877853
1.2072400, 0.9510565
1.2072600, 0.9510565
1.2072800, 0.5877853
1.2073000, -0.0000000
1.2073200, -0.5877853
1.2073400, -0.9510565
1.2073600, -0.9510565
1.2073800, -0.5877853
1.2074000, -0.0000000
1.2074200, 0.5877853
1.2074400, 0.9510565
1.2074600, 0.9510565
1.2074800, 0.5877853
1.2075000, 0.0000000
1.2075200, -0.5877853
1.2075400, -0.9510565
1.2075600, -0.9510565
1.2075800, -0.5877853
1.2076000, 0.0000000
1.2076200, 0.5877853
1.2076400, 0.9510565
1.2076600, 0.9510565
1.2076800, 0.5877853
1.2077000, 0.0000000
1.2077200, -0.5877853
1.2077400, -0.9510565
1.2077600, -0.9510565
1.2077800, -0.5877853
1.2078000, 0.0000000
1.2078200, 0.5877853
1.2078400, 0.9510565
1.2078600, 0.9510565
1.2078800, 0.5877853
1.2079000, -0.0000000
1.2079200, -0.5877853
1.2079400, -0.9510565
1.2079600, -0.9510565
1.2079800, -0.5877853
1.2080000, 0.0000000
1.2080200, 0.5877853
1.2080400, 0.9510565
1.2080600, 0.9510565
1.2080800, 0.5877853
1.2081000, -0.0000000
1.2081200, -0.5877853
1.2081400, -0.9510565
1.2081600, -0.9510565
1.2081800, -0.5877853
1.2082000, 0.0000000
1.2082200, 0.5877853
1.2082400, 0.9510565
1.2082600, 0.9510565
1.2082800, 0.5877853
1.2083000, -0.0000000
1.2083200, -0.5877853
1.2083400, -0.9510565
1.2083600, -0.9510565
1.2083800, -0.5877853
1.2084000, 0.0000000
1.2084200, 0.5877853
1.2084400, 0.9510565
1.2084600, 0.9510565
1.2084800, 0.5877853
1.2085000, -0.0000000
1.2085200, -0.5877853
1.2085400, -0.9510565
1.2085600, -0.9510565
1.2085800, -0.5877853
1.2086000, 0.0000000
1.2086200, 0.5877853
1.2086400, 0.9510565
1.2086600, 0.9510565
1.2086800, 0.5877853
1.2087000, -0.0000000
1.2087200, -0.5877853
1.2087400, -0.9510565
1.2087600, -0.9510565
1.2087800, -0.5877853
1.2088000, 0.0000000
1.2088200, 0.5877853
1.2088400, 0.9510565
1.2088600, 0.9510565
1.2088800, 0.5877853
1.2089000, -0.0000000
1.2089200, -0.5877853
1.2089400, -0.9510565
1.2089600, -0.9510565
1.2089800, -0.5877853
1.2090000, 0.0000000
1.2090200, 0.5877853
1.2090400, 0.9510565
1.2090600, 0.9510565
1.2090800, 0.5877853
1.2091000, -0.0000000
1.2091200, -0.5877853
1.2091400, -0.9510565
1.2091600, -0.9510565
1.2091800, -0.5877853
1.2092000, -0.0000000
1.2092200, 0.5877853
1.2092400, 0.9510565
1.2092600, 0.9510565
1.2092800, 0.5877853
1.2093000, -0.0000000
1.2093200, -0.5877853
1.2093400, -0.9510565
1.2093600, -0.9510565
1.2093800, -0.5877853
1.2094000, 0.0000000
1.2094200, 0.5877853
1.2094400, 0.9510565
1.2094600, 0.9510565
1.2094800, 0.5877853
1.2095000, 0.0000000
1.2095200, -0.5877853
1.2095400, -0.9510565
1.2095600, -0.9510565
1.2095800, -0.5877853
1.2096000, 0.0000000
1.2096200, 0.5877853
1.2096400, 0.9510565
1.2096600, 0.9510565
1.2096800, 0.5877853
1.2097000, -0.0000000
1.2097200, -0.5877853
1.2097400, -0.9510565
1.2097600, -0.9510565
1.2097800, -0.5877853
1.2098000, 0.0000000
1.2098200, 0.5877853
1.2098400, 0.9510565
1.2098600, 0.9510565
1.2098800, 0.5877853
1.2099000, -0.0000000
1.2099200, -0.5877853
1.2099400, -0.9510565
1.2099600, -0.9510565
1.2099800, -0.5877853
1.2100000, 0.0000000
1.2100200, 0.5877853
1.2100400, 0.9510565
1.2100600, 0.9510565
1.2100800, 0.5877853
1.2101000, -0.0000000
1.2101200, -0.5877853
1.2101400, -0.9510565
1.2101600, -0.9510565
1.2101800, -0.5877853
1.2102000, 0.0000000
1.2102200, 0.5877853
1.2102400, 0.9510565
1.2102600, 0.9510565
1.2102800, 0.5877853
1.2103000, -0.0000000
1.2103200, -0.5877853
1.2103400, -0.9510565
1.2103600, -0.9510565
1.2103800, -0.5877853
1.2104000, 0.0000000
1.2104200, 0.5877853
1.2104400, 0.9510565
1.2104600, 0.9510565
1.2104800, 0.5877853
1.2105000, -0.0000000
1.2105200, -0.5877853
1.2105400, -0.9510565
1.2105600, -0.9510565
1.2105800, -0.5877853
1.2106000, 0.0000000
1.2106200, 0.5877853
1.2106400, 0.9510565
1.2106600, 0.9510565
1.2106800, 0.5877853
1.2107000, -0.0000000
1.2107200, -0.5877853
1.2107400, -0.9510565
1.2107600, -0.9510565
1.2107800, -0.5877853
1.2108000, 0.0000000
1.2108200, 0.5877853
1.2108400, 0.9510565
1.2108600, 0.9510565
1.2108800, 0.5877853
1.2109000, 0.0000000
1.2109200, -0.5877853
1.2109400, -0.9510565
1.2109600, -0.9510565
1.2109800, -0.5877853
1.2110000, 0.0000000
1.2110200, 0.5877853
1.2110400, 0.9510565
1.2110600, 0.9510565
1.2110800, 0.5877853
1.2111000, -0.0000000
1.2111200, -0.5877853
1.2111400, -0.9510565
1.2111600, -0.9510565
1.2111800, -0.5877853
1.2112000, -0.0000000
1.2112200, 0.5877853
1.2112400, 0.9510565
1.2112600, 0.9510565
1.2112800, 0.5877853
1.2113000, -0.0000000
1.2113200, -0.5877853
1.2113400, -0.9510565
1.2113600, -0.9510565
1.2113800, -0.5877853
1.2114000, 0.0000000
1.2114200, 0.5877853
1.2114400, 0.9510565
1.2114600, 0.9510565
1.2114800, 0.5877853
1.2115000, 0.0000000
1.2115200, -0.5877853
1.2115400, -0.9510565
1.2115600, -0.9510565
1.2115800, -0.5877853
1.2116000, -0.0000000
1.2116200, 0.5877853
1.2116400, 0.9510565
1.2116600, 0.9510565
1.2116800, 0.5877853
1.2117000, -0.0000000
1.2117200, -0.5877853
1.2117400, -0.9510565
1.2117600, -0.9510565
1.2117800, -0.5877853
1.2118000, -0.0000000
1.2118200, 0.5877853
1.2118400, 0.9510565
1.2118600, 0.9510565
1.2118800, 0.5877853
1.2119000, -0.0000000
1.2119200, -0.5877853
1.2119400, -0.9510565
1.2119600, -0.9510565
1.2119800, -0.5877853
1.2120000, 0.0000000
1.2120200, 0.5877853
1.2120400, 0.9510565
1.2120600, 0.9510565
1.2120800, 0.5877853
1.2121000, -0.0000000
1.2121200, -0.5877853
1.2121400, -0.9510565
1.2121600, -0.9510565
1.2121800, -0.5877853
1.2122000, 0.0000000
1.2122200, 0.5877853
1.2122400, 0.9510565
1.2122600, 0.9510565
1.2122800, 0.5877853
1.2123000, -0.0000000
1.2123200, -0.5877853
1.2123400, -0.9510565
1.2123600, -0.9510565
1.2123800, -0.5877853
1.2124000, 0.0000000
1.2124200, 0.5877853
1.2124400, 0.9510565
1.2124600, 0.9510565
1.2124800, 0.5877853
1.2125000, -0.0000000
1.2125200, -0.5877853
1.2125400, -0.9510565
1.2125600, -0.9510565
1.2125800, -0.5877853
1.2126000, 0.0000000
1.2126200, 0.5877853
1.2126400, 0.9510565
1.2126600, 0.9510565
1.2126800, 0.5877853
1.2127000, -0.0000000
1.2127200, -0.5877853
1.2127400, -0.9510565
1.2127600, -0.9510565
1.2127800, -0.5877853
1.2128000, 0.0000000
1.2128200, 0.5877853
1.2128400, 0.9510565
1.2128600, 0.9510565
1.2128800, 0.5877853
1.2129000, 0.0000000
1.2129200, -0.5877853
1.2129400, -0.9510565
1.2129600, -0.9510565
1.2129800, -0.5877853
1.2130000, 0.0000000
